mmd_loss
1.0
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
0.021809637546539307
0.018917754292488098
0.00013218261301517487
5.417270585894585e-06
5.418434739112854e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
0.07449391484260559
1.6887431144714355
1.000319004058838
0.6280307769775391
0.1691792756319046
0.4549085795879364
0.7759038209915161
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
1.690629869699478e-05
3.067683428525925e-05
8.871406316757202e-05
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
6.740260869264603e-05
3.864802420139313e-05
0.00016094744205474854
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
0.0001491103321313858
8.812546730041504e-05
1.0363916158676147
2.4255568981170654
0.009120579808950424
2.384418621659279e-06
2.384418621659279e-06
2.384185791015625e-06
2.4044420570135117e-06
2.401880919933319e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.4177134037017822e-06
2.4177134037017822e-06
0.004607170820236206
6.012423515319824
2.384185791015625e-06
0.0013091228902339935
0.9258778095245361
2.538353681564331
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.7671921998262405e-06
2.7657952159643173e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
1.1265045031905174e-05
5.134531021118164
0.07432487607002258
2.384185791015625e-06
0.36996179819107056
0.37229108810424805
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
0.08987736701965332
0.0036793574690818787
0.12998899817466736
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
2.384185791015625e-06
1.986505150794983
0.7801918387413025
0.026471003890037537
0.5342442989349365
0.27932208776474
0.027807675302028656
0.04699338600039482
